atc_name,concept_class_id,concept_code,name
OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ATC 2nd,S03,1484911_sofosbuvir
ANTIINFECTIVES,ATC 3rd,S03A,1484911_sofosbuvir
Antiinfectives,ATC 4th,S02AA,1484911_sofosbuvir
fluocinolone acetonide and antiinfectives; otic,ATC 5th,S02CA05,1484911_sofosbuvir
SENSORY ORGANS,ATC 1st,S,1484911_sofosbuvir
hydrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA03,1484911_sofosbuvir
Antiinfectives,ATC 4th,S03AA,1484911_sofosbuvir
Corticosteroids and antiinfectives in combination,ATC 4th,S03CA,1484911_sofosbuvir
dexamethasone and antiinfectives; otic,ATC 5th,S02CA06,1484911_sofosbuvir
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S03C,1484911_sofosbuvir
sofosbuvir and velpatasvir; oral,ATC 5th,J05AP55,1484911_sofosbuvir
triamcinolone and antiinfectives; otic,ATC 5th,S02CA04,1484911_sofosbuvir
OTOLOGICALS,ATC 2nd,S02,1484911_sofosbuvir
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,1484911_sofosbuvir
Antiinfectives,ATC 4th,B05CA,1484911_sofosbuvir
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,1484911_sofosbuvir
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,1484911_sofosbuvir
prednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA02,1484911_sofosbuvir
Antivirals for treatment of HCV infections,ATC 4th,J05AP,1484911_sofosbuvir
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,1484911_sofosbuvir
sofosbuvir and ledipasvir; systemic,ATC 5th,J05AP51,1484911_sofosbuvir
IRRIGATING SOLUTIONS,ATC 3rd,B05C,1484911_sofosbuvir
BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,ATC 2nd,B05,1484911_sofosbuvir
"methylprednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA07,1484911_sofosbuvir
methylprednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA08,1484911_sofosbuvir
Corticosteroids and antiinfectives in combination,ATC 4th,S01CA,1484911_sofosbuvir
dexamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA01,1484911_sofosbuvir
fluorometholone and antiinfectives; ophthalmic,ATC 5th,S01CA07,1484911_sofosbuvir
diclofenac and antiinfectives; ophthalmic,ATC 5th,S01CC01,1484911_sofosbuvir
"Antiinflammatory agents, non-steroids and antiinfectives in combination",ATC 4th,S01CC,1484911_sofosbuvir
fludrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA06,1484911_sofosbuvir
Corticosteroids and antiinfectives in combination,ATC 4th,S02CA,1484911_sofosbuvir
"hydrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA04,1484911_sofosbuvir
"betamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA06,1484911_sofosbuvir
clobetasone and antiinfectives; ophthalmic,ATC 5th,S01CA11,1484911_sofosbuvir
flumetasone and antiinfectives; otic,ATC 5th,S02CA02,1484911_sofosbuvir
elosulfase alfa; parenteral,ATC 5th,A16AB12,1489914_elosulfase_alfa
Enzymes,ATC 4th,A16AB,1489914_elosulfase_alfa
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,1489914_elosulfase_alfa
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,1489914_elosulfase_alfa
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,1489914_elosulfase_alfa
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,1491625_metreleptin
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,1491625_metreleptin
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,1491625_metreleptin
Amino acids and derivatives,ATC 4th,A16AA,1491625_metreleptin
metreleptin; oral,ATC 5th,A16AA07,1491625_metreleptin
IMMUNOSUPPRESSANTS,ATC 2nd,L04,1492727_apremilast
apremilast; oral,ATC 5th,L04AA32,1492727_apremilast
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,1492727_apremilast
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1492727_apremilast
Selective immunosuppressants,ATC 4th,L04AA,1492727_apremilast
Vitamin B12 (cyanocobalamin and analogues),ATC 4th,B03BA,1512_betaine
"cyanocobalamin, combinations; systemic",ATC 5th,B03BA51,1512_betaine
"colecalciferol, combinations; systemic",ATC 5th,A11CC55,1512_betaine
"sodium picosulfate, combinations; oral, topical",ATC 5th,A06AB58,1512_betaine
Folic acid and derivatives,ATC 4th,B03BB,1512_betaine
Amino acids and derivatives,ATC 4th,A16AA,1512_betaine
combinations of imidazole derivatives; vaginal,ATC 5th,G01AF20,1512_betaine
betaine; oral,ATC 5th,A16AA06,1512_betaine
Iron in other combinations,ATC 4th,B03AE,1512_betaine
"carbamide, combinations; topical",ATC 5th,D02AE51,1512_betaine
multienzymes and acid preparations; systemic,ATC 5th,A09AC02,1512_betaine
VITAMIN B12 AND FOLIC ACID,ATC 3rd,B03B,1512_betaine
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,1512_betaine
"VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO",ATC 3rd,A11C,1512_betaine
"potassium, combinations; systemic",ATC 5th,A12BA51,1512_betaine
"DIGESTIVES, INCL. ENZYMES",ATC 2nd,A09,1512_betaine
"calcium dobesilate, combinations; oral, topical",ATC 5th,C05BX51,1512_betaine
Acid preparations,ATC 4th,A09AB,1512_betaine
Nicotinic acid and derivatives,ATC 4th,C10AD,1512_betaine
"nicotinic acid, combinations; systemic",ATC 5th,C10AD52,1512_betaine
mineral salts in combination; oral,ATC 5th,A06AD10,1512_betaine
calcium (different salts in combination); oral,ATC 5th,A12AA20,1512_betaine
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,1512_betaine
iron in other combinations - various combinations; systemic,ATC 5th,B03AE10,1512_betaine
"fumaric acid derivatives, combinations; systemic",ATC 5th,D05BX51,1512_betaine
pepsin and acid preparations; oral,ATC 5th,A09AC01,1512_betaine
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,1512_betaine
"folic acid, combinations; systemic",ATC 5th,B03BB51,1512_betaine
Vitamin D and analogues,ATC 4th,A11CC,1512_betaine
caries prophylactic agents - combinations; local oral,ATC 5th,A01AA30,1512_betaine
betaine hydrochloride; oral,ATC 5th,A09AB02,1512_betaine
"Enzyme and acid preparations, combinations",ATC 4th,A09AC,1512_betaine
"DIGESTIVES, INCL. ENZYMES",ATC 3rd,A09A,1512_betaine
ALL OTHER THERAPEUTIC PRODUCTS,ATC 2nd,V03,15226_fomepizole
VARIOUS,ATC 1st,V,15226_fomepizole
Antidotes,ATC 4th,V03AB,15226_fomepizole
fomepizole; parenteral,ATC 5th,V03AB34,15226_fomepizole
ALL OTHER THERAPEUTIC PRODUCTS,ATC 3rd,V03A,15226_fomepizole
siltuximab; parenteral,ATC 5th,L04AC11,1535218_siltuximab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1535218_siltuximab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,1535218_siltuximab
Interleukin inhibitors,ATC 4th,L04AC,1535218_siltuximab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,1535218_siltuximab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,1535457_ceritinib
Anaplastic lymphoma kinase (ALK) inhibitors,ATC 4th,L01ED,1535457_ceritinib
ceritinib; oral,ATC 5th,L01ED02,1535457_ceritinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1535457_ceritinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,1535457_ceritinib
[U] ramucirumab; parenteral,ATC 5th,L01XC21,1535922_ramucirumab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,1535922_ramucirumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1535922_ramucirumab
VEGF/VEGFR (Vascular Endothelial Growth Factor / -Receptor) inhibitors,ATC 4th,L01FG,1535922_ramucirumab
ramucirumab; parenteral,ATC 5th,L01FG02,1535922_ramucirumab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,1535922_ramucirumab
ANTIHEMORRHAGICS,ATC 2nd,B02,1535944_coagulation_factor_ix_recombinant_immunoglobulin_g1_fusion_protein
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,1535944_coagulation_factor_ix_recombinant_immunoglobulin_g1_fusion_protein
VITAMIN K AND OTHER HEMOSTATICS,ATC 3rd,B02B,1535944_coagulation_factor_ix_recombinant_immunoglobulin_g1_fusion_protein
Blood coagulation factors,ATC 4th,B02BD,1535944_coagulation_factor_ix_recombinant_immunoglobulin_g1_fusion_protein
coagulation factor IX; parenteral,ATC 5th,B02BD04,1535944_coagulation_factor_ix_recombinant_immunoglobulin_g1_fusion_protein
IMMUNOSUPPRESSANTS,ATC 2nd,L04,1538097_vedolizumab
Selective immunosuppressants,ATC 4th,L04AA,1538097_vedolizumab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,1538097_vedolizumab
[U] vedolizumab,ATC 5th,L04AA33,1538097_vedolizumab
Monoclonal antibodies,ATC 4th,L04AG,1538097_vedolizumab
vedolizumab; parenteral,ATC 5th,L04AG05,1538097_vedolizumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1538097_vedolizumab
Phosphatidylinositol-3-kinase (Pi3K) inhibitors,ATC 4th,L01EM,1544460_idelalisib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1544460_idelalisib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,1544460_idelalisib
idelalisib; oral,ATC 5th,L01EM01,1544460_idelalisib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,1544460_idelalisib
OTHER NERVOUS SYSTEM DRUGS,ATC 2nd,N07,1545063_tafamidis
OTHER NERVOUS SYSTEM DRUGS,ATC 3rd,N07X,1545063_tafamidis
Other nervous system drugs,ATC 4th,N07XX,1545063_tafamidis
NERVOUS SYSTEM,ATC 1st,N,1545063_tafamidis
tafamidis; oral,ATC 5th,N07XX08,1545063_tafamidis
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1546168_peginterferon_beta_1a
peginterferon beta-1a; parenteral,ATC 5th,L03AB13,1546168_peginterferon_beta_1a
IMMUNOSTIMULANTS,ATC 3rd,L03A,1546168_peginterferon_beta_1a
IMMUNOSTIMULANTS,ATC 2nd,L03,1546168_peginterferon_beta_1a
Interferons,ATC 4th,L03AB,1546168_peginterferon_beta_1a
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,1547220_eliglustat
eliglustat; oral,ATC 5th,A16AX10,1547220_eliglustat
Various alimentary tract and metabolism products,ATC 4th,A16AX,1547220_eliglustat
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,1547220_eliglustat
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,1547220_eliglustat
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1547545_pembrolizumab
pembrolizumab; parenteral,ATC 5th,L01FF02,1547545_pembrolizumab
[U] pembrolizumab,ATC 5th,L01XC18,1547545_pembrolizumab
PD-1/PD-L1 (Programmed cell death protein 1/death ligand 1) inhibitors,ATC 4th,L01FF,1547545_pembrolizumab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,1547545_pembrolizumab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,1547545_pembrolizumab
"dantron, combinations; oral",ATC 5th,A06AB53,155152_poloxamer_188
Pyrimidine analogues,ATC 4th,L01BC,15657_decitabine
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,15657_decitabine
ANTIMETABOLITES,ATC 3rd,L01B,15657_decitabine
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,15657_decitabine
decitabine; systemic,ATC 5th,L01BC08,15657_decitabine
"decitabine, combinations; oral",ATC 5th,L01BC58,15657_decitabine
VITAMINS,ATC 2nd,A11,1588_biotin
"VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO",ATC 3rd,A11C,1588_biotin
Iron in combination with folic acid,ATC 4th,B03AD,1588_biotin
solutions for parenteral nutrition - combinations; parenteral,ATC 5th,B05BA10,1588_biotin
"calcium dobesilate, combinations; oral, topical",ATC 5th,C05BX51,1588_biotin
Vitamin D and analogues,ATC 4th,A11CC,1588_biotin
OTHER PLAIN VITAMIN PREPARATIONS,ATC 3rd,A11H,1588_biotin
"glucose, combinations; parenteral",ATC 5th,C05BB56,1588_biotin
"lactic acid producing organisms, combinations; oral",ATC 5th,A07FA51,1588_biotin
combinations of tetracyclines; oral,ATC 5th,J01AA20,1588_biotin
biotin; systemic,ATC 5th,A11HA05,1588_biotin
"potassium, combinations; systemic",ATC 5th,A12BA51,1588_biotin
combinations of electrolytes; parenteral,ATC 5th,B05XA30,1588_biotin
Other plain vitamin preparations,ATC 4th,A11HA,1588_biotin
electrolytes in combination with other drugs; parenteral,ATC 5th,B05BB04,1588_biotin
mineral salts in combination; oral,ATC 5th,A06AD10,1588_biotin
calcium (different salts in combination); oral,ATC 5th,A12AA20,1588_biotin
iron in other combinations - various combinations; systemic,ATC 5th,B03AE10,1588_biotin
"potassium phosphate, incl. combinations with other potassium salts; parenteral",ATC 5th,B05XA06,1588_biotin
"fumaric acid derivatives, combinations; systemic",ATC 5th,D05BX51,1588_biotin
ferrous sulfate and folic acid; systemic,ATC 5th,B03AD03,1588_biotin
AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,ATC 3rd,P01A,1588_biotin
electrolytes in combination with other drugs; parenteral,ATC 5th,B05XA31,1588_biotin
Vitamin B12 (cyanocobalamin and analogues),ATC 4th,B03BA,1588_biotin
"cyanocobalamin, combinations; systemic",ATC 5th,B03BA51,1588_biotin
"rutoside, combinations; systemic",ATC 5th,C05CA51,1588_biotin
"oxytetracycline, combinations; systemic",ATC 5th,J01AA56,1588_biotin
Iron in other combinations,ATC 4th,B03AE,1588_biotin
amino acids; parenteral,ATC 5th,B05BA01,1588_biotin
"colecalciferol, combinations; systemic",ATC 5th,A11CC55,1588_biotin
electrolytes; parenteral,ATC 5th,B05BB01,1588_biotin
VITAMIN B12 AND FOLIC ACID,ATC 3rd,B03B,1588_biotin
"sodium picosulfate, combinations; oral, topical",ATC 5th,A06AB58,1588_biotin
Folic acid and derivatives,ATC 4th,B03BB,1588_biotin
combinations of imidazole derivatives; vaginal,ATC 5th,G01AF20,1588_biotin
Other agents against amoebiasis and other protozoal diseases,ATC 4th,P01AX,1588_biotin
"chlorphenamine, combinations; systemic",ATC 5th,R06AB54,1588_biotin
electrolytes with carbohydrates; parenteral,ATC 5th,B05BB02,1588_biotin
Nicotinic acid and derivatives,ATC 4th,C10AD,1588_biotin
"nicotinic acid, combinations; systemic",ATC 5th,C10AD52,1588_biotin
"folic acid, combinations; systemic",ATC 5th,B03BB51,1588_biotin
"emetine, combinations; systemic",ATC 5th,P01AX52,1588_biotin
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,1588_biotin
"papaverine, combinations; systemic",ATC 5th,G04BE52,1588_biotin
ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S01C,1591922_ledipasvir
betamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA05,1591922_ledipasvir
fluocinolone acetonide and antiinfectives; ophthalmic,ATC 5th,S01CA10,1591922_ledipasvir
"methylprednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA07,1591922_ledipasvir
methylprednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA08,1591922_ledipasvir
hydrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA03,1591922_ledipasvir
SENSORY ORGANS,ATC 1st,S,1591922_ledipasvir
sofosbuvir and ledipasvir; systemic,ATC 5th,J05AP51,1591922_ledipasvir
IRRIGATING SOLUTIONS,ATC 3rd,B05C,1591922_ledipasvir
fludrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA06,1591922_ledipasvir
clobetasone and antiinfectives; ophthalmic,ATC 5th,S01CA11,1591922_ledipasvir
BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,ATC 2nd,B05,1591922_ledipasvir
"dexamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA01,1591922_ledipasvir
Antiinfectives,ATC 4th,B05CA,1591922_ledipasvir
ANTIINFECTIVES,ATC 3rd,S02A,1591922_ledipasvir
"betamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA06,1591922_ledipasvir
Corticosteroids and antiinfectives in combination,ATC 4th,S02CA,1591922_ledipasvir
"hydrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA04,1591922_ledipasvir
flumetasone and antiinfectives; otic,ATC 5th,S02CA02,1591922_ledipasvir
loteprednol and antiinfectives; ophthalmic,ATC 5th,S01CA12,1591922_ledipasvir
antiinfectives - combinations; irrigating solution,ATC 5th,B05CA10,1591922_ledipasvir
fludrocortisone and antiinfectives; otic,ATC 5th,S02CA07,1591922_ledipasvir
OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ATC 2nd,S03,1591922_ledipasvir
ANTIINFECTIVES,ATC 3rd,S03A,1591922_ledipasvir
chloroprednisone and antiinfectives; ophthalmic,ATC 5th,S01CA09,1591922_ledipasvir
Antiinfectives,ATC 4th,S03AA,1591922_ledipasvir
Corticosteroids and antiinfectives in combination,ATC 4th,S03CA,1591922_ledipasvir
fluocortolone and antiinfectives; ophthalmic,ATC 5th,S01CA04,1591922_ledipasvir
"Antiinflammatory agents, non-steroids and antiinfectives in combination",ATC 4th,S01CC,1591922_ledipasvir
hydrocortisone and antiinfectives; otic,ATC 5th,S02CA03,1591922_ledipasvir
"fludrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA05,1591922_ledipasvir
indometacin and antiinfectives; ophthalmic,ATC 5th,S01CC02,1591922_ledipasvir
"prednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA02,1591922_ledipasvir
prednisolone and antiinfectives; otic,ATC 5th,S02CA01,1591922_ledipasvir
"antiinfectives, combinations; ophthalmic, otic",ATC 5th,S03AA30,1591922_ledipasvir
triamcinolone and antiinfectives; otic,ATC 5th,S02CA04,1591922_ledipasvir
OTOLOGICALS,ATC 2nd,S02,1591922_ledipasvir
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S02C,1591922_ledipasvir
"antiinfectives, combinations; otic",ATC 5th,S02AA30,1591922_ledipasvir
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,1591922_ledipasvir
Corticosteroids and antiinfectives in combination,ATC 4th,S01CA,1591922_ledipasvir
dexamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA01,1591922_ledipasvir
fluorometholone and antiinfectives; ophthalmic,ATC 5th,S01CA07,1591922_ledipasvir
prednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA02,1591922_ledipasvir
Antiinfectives,ATC 4th,S02AA,1591922_ledipasvir
fluocinolone acetonide and antiinfectives; otic,ATC 5th,S02CA05,1591922_ledipasvir
dexamethasone and antiinfectives; otic,ATC 5th,S02CA06,1591922_ledipasvir
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S03C,1591922_ledipasvir
diclofenac and antiinfectives; ophthalmic,ATC 5th,S01CC01,1591922_ledipasvir
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1592254_pirfenidone
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,1592254_pirfenidone
pirfenidone; oral,ATC 5th,L04AX05,1592254_pirfenidone
Other immunosuppressants,ATC 4th,L04AX,1592254_pirfenidone
IMMUNOSUPPRESSANTS,ATC 2nd,L04,1592254_pirfenidone
nintedanib; oral,ATC 5th,L01EX09,1592737_nintedanib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,1592737_nintedanib
Other protein kinase inhibitors,ATC 4th,L01EX,1592737_nintedanib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1592737_nintedanib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,1592737_nintedanib
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,1597258_blinatumomab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,1597258_blinatumomab
Other monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FX,1597258_blinatumomab
blinatumomab; parenteral,ATC 5th,L01FX07,1597258_blinatumomab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1597258_blinatumomab
[U] blinatumomab,ATC 5th,L01XC19,1597258_blinatumomab
Antiinfectives,ATC 4th,B05CA,1597371_ombitasvir
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,1597371_ombitasvir
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,1597371_ombitasvir
Antivirals for treatment of HCV infections,ATC 4th,J05AP,1597371_ombitasvir
"dexamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA01,1597371_ombitasvir
ANTIINFECTIVES,ATC 3rd,S02A,1597371_ombitasvir
triamcinolone and antiinfectives; otic,ATC 5th,S02CA04,1597371_ombitasvir
OTOLOGICALS,ATC 2nd,S02,1597371_ombitasvir
"ombitasvir, paritaprevir and ritonavir; oral",ATC 5th,J05AP53,1597371_ombitasvir
fludrocortisone and antiinfectives; otic,ATC 5th,S02CA07,1597371_ombitasvir
OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ATC 2nd,S03,1597371_ombitasvir
ANTIINFECTIVES,ATC 3rd,S03A,1597371_ombitasvir
"dasabuvir, ombitasvir, paritaprevir and ritonavir; systemic",ATC 5th,J05AP52,1597371_ombitasvir
Antiinfectives,ATC 4th,S03AA,1597371_ombitasvir
Corticosteroids and antiinfectives in combination,ATC 4th,S03CA,1597371_ombitasvir
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,1597371_ombitasvir
loteprednol and antiinfectives; ophthalmic,ATC 5th,S01CA12,1597371_ombitasvir
antiinfectives - combinations; irrigating solution,ATC 5th,B05CA10,1597371_ombitasvir
fluocortolone and antiinfectives; ophthalmic,ATC 5th,S01CA04,1597371_ombitasvir
chloroprednisone and antiinfectives; ophthalmic,ATC 5th,S01CA09,1597371_ombitasvir
BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,ATC 2nd,B05,1597371_ombitasvir
IRRIGATING SOLUTIONS,ATC 3rd,B05C,1597371_ombitasvir
fludrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA06,1597371_ombitasvir
"methylprednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA07,1597371_ombitasvir
methylprednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA08,1597371_ombitasvir
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S02C,1597371_ombitasvir
clobetasone and antiinfectives; ophthalmic,ATC 5th,S01CA11,1597371_ombitasvir
"antiinfectives, combinations; otic",ATC 5th,S02AA30,1597371_ombitasvir
Corticosteroids and antiinfectives in combination,ATC 4th,S01CA,1597371_ombitasvir
dexamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA01,1597371_ombitasvir
fluorometholone and antiinfectives; ophthalmic,ATC 5th,S01CA07,1597371_ombitasvir
prednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA02,1597371_ombitasvir
Antiinfectives,ATC 4th,S02AA,1597371_ombitasvir
fluocinolone acetonide and antiinfectives; otic,ATC 5th,S02CA05,1597371_ombitasvir
dexamethasone and antiinfectives; otic,ATC 5th,S02CA06,1597371_ombitasvir
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S03C,1597371_ombitasvir
diclofenac and antiinfectives; ophthalmic,ATC 5th,S01CC01,1597371_ombitasvir
"Antiinflammatory agents, non-steroids and antiinfectives in combination",ATC 4th,S01CC,1597371_ombitasvir
hydrocortisone and antiinfectives; otic,ATC 5th,S02CA03,1597371_ombitasvir
"fludrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA05,1597371_ombitasvir
indometacin and antiinfectives; ophthalmic,ATC 5th,S01CC02,1597371_ombitasvir
"antiinfectives, combinations; ophthalmic, otic",ATC 5th,S03AA30,1597371_ombitasvir
prednisolone and antiinfectives; otic,ATC 5th,S02CA01,1597371_ombitasvir
"prednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA02,1597371_ombitasvir
"betamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA06,1597371_ombitasvir
flumetasone and antiinfectives; otic,ATC 5th,S02CA02,1597371_ombitasvir
Corticosteroids and antiinfectives in combination,ATC 4th,S02CA,1597371_ombitasvir
"hydrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA04,1597371_ombitasvir
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,1597371_ombitasvir
ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S01C,1597371_ombitasvir
betamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA05,1597371_ombitasvir
fluocinolone acetonide and antiinfectives; ophthalmic,ATC 5th,S01CA10,1597371_ombitasvir
SENSORY ORGANS,ATC 1st,S,1597371_ombitasvir
hydrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA03,1597371_ombitasvir
"ombitasvir, paritaprevir and ritonavir; oral",ATC 5th,J05AP53,1597373_paritaprevir
"dasabuvir, ombitasvir, paritaprevir and ritonavir; systemic",ATC 5th,J05AP52,1597373_paritaprevir
