atc_name,concept_class_id,concept_code,name
deferasirox; oral,ATC 5th,V03AC03,deferasirox
Iron chelating agents,ATC 4th,V03AC,deferasirox
VARIOUS,ATC 1st,V,deferasirox
ALL OTHER THERAPEUTIC PRODUCTS,ATC 2nd,V03,deferiprone
ALL OTHER THERAPEUTIC PRODUCTS,ATC 3rd,V03A,deferiprone
deferiprone; oral,ATC 5th,V03AC02,deferiprone
Iron chelating agents,ATC 4th,V03AC,deferiprone
VARIOUS,ATC 1st,V,deferiprone
ALL OTHER THERAPEUTIC PRODUCTS,ATC 2nd,V03,deferoxamine
ALL OTHER THERAPEUTIC PRODUCTS,ATC 3rd,V03A,deferoxamine
"deferoxamine; ophthalmic, parenteral",ATC 5th,V03AC01,deferoxamine
Iron chelating agents,ATC 4th,V03AC,deferoxamine
VARIOUS,ATC 1st,V,deferoxamine
ANTITHROMBOTIC AGENTS,ATC 2nd,B01,defibrotide
ANTITHROMBOTIC AGENTS,ATC 3rd,B01A,defibrotide
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,defibrotide
defibrotide; parenteral,ATC 5th,B01AX01,defibrotide
Other antithrombotic agents,ATC 4th,B01AX,defibrotide
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,delamanid
ANTIMYCOBACTERIALS,ATC 2nd,J04,delamanid
delamanid; systemic,ATC 5th,J04AK06,delamanid
DRUGS FOR TREATMENT OF TUBERCULOSIS,ATC 3rd,J04A,delamanid
Other drugs for treatment of tuberculosis,ATC 4th,J04AK,delamanid
delandistrogene moxeparvovec; parenteral,ATC 5th,M09AX15,delandistrogene_moxeparvovec
MUSCULO-SKELETAL SYSTEM,ATC 1st,M,delandistrogene_moxeparvovec
OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,ATC 2nd,M09,delandistrogene_moxeparvovec
OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,ATC 3rd,M09A,delandistrogene_moxeparvovec
Other drugs for disorders of the musculo-skeletal system,ATC 4th,M09AX,delandistrogene_moxeparvovec
ALL OTHER THERAPEUTIC PRODUCTS,ATC 2nd,V03,dexrazoxane
ALL OTHER THERAPEUTIC PRODUCTS,ATC 3rd,V03A,dexrazoxane
Detoxifying agents for antineoplastic treatment,ATC 4th,V03AF,dexrazoxane
dexrazoxane; parenteral,ATC 5th,V03AF02,dexrazoxane
VARIOUS,ATC 1st,V,dexrazoxane
Bone morphogenetic proteins,ATC 4th,M05BC,dibotermin_alfa
dibotermin alfa; transdermal,ATC 5th,M05BC01,dibotermin_alfa
DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,ATC 3rd,M05B,dibotermin_alfa
DRUGS FOR TREATMENT OF BONE DISEASES,ATC 2nd,M05,dibotermin_alfa
MUSCULO-SKELETAL SYSTEM,ATC 1st,M,dibotermin_alfa
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,didanosine
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,didanosine
didanosine; oral,ATC 5th,J05AF02,didanosine
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,didanosine
Nucleoside and nucleotide reverse transcriptase inhibitors,ATC 4th,J05AF,didanosine
ALL OTHER THERAPEUTIC PRODUCTS,ATC 2nd,V03,difelikefalin
ALL OTHER THERAPEUTIC PRODUCTS,ATC 3rd,V03A,difelikefalin
difelikefalin; parenteral,ATC 5th,V03AX04,difelikefalin
Other therapeutic products,ATC 4th,V03AX,difelikefalin
VARIOUS,ATC 1st,V,difelikefalin
ALL OTHER THERAPEUTIC PRODUCTS,ATC 2nd,V03,digoxin_antibodies_fab_fragments
ALL OTHER THERAPEUTIC PRODUCTS,ATC 3rd,V03A,digoxin_antibodies_fab_fragments
Antidotes,ATC 4th,V03AB,digoxin_antibodies_fab_fragments
digitalis antitoxin; parenteral,ATC 5th,V03AB24,digoxin_antibodies_fab_fragments
VARIOUS,ATC 1st,V,digoxin_antibodies_fab_fragments
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,dimethyl_fumarate
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,dimethyl_fumarate
ANTIPSORIATICS,ATC 2nd,D05,dimethyl_fumarate
ANTIPSORIATICS FOR SYSTEMIC USE,ATC 3rd,D05B,dimethyl_fumarate
CALCIUM,ATC 3rd,A12A,dimethyl_fumarate
Calcium,ATC 4th,A12AA,dimethyl_fumarate
calcium (different salts in combination); oral,ATC 5th,A12AA20,dimethyl_fumarate
DERMATOLOGICALS,ATC 1st,D,dimethyl_fumarate
dimethyl fumarate; oral,ATC 5th,L04AX07,dimethyl_fumarate
"fumaric acid derivatives, combinations; systemic",ATC 5th,D05BX51,dimethyl_fumarate
IMMUNOSUPPRESSANTS,ATC 2nd,L04,dimethyl_fumarate
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,dimethyl_fumarate
MINERAL SUPPLEMENTS,ATC 2nd,A12,dimethyl_fumarate
Other antipsoriatics for systemic use,ATC 4th,D05BX,dimethyl_fumarate
Other immunosuppressants,ATC 4th,L04AX,dimethyl_fumarate
[U] dinutuximab beta; parenteral,ATC 5th,L01XC16,dinutuximab_beta
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,dinutuximab_beta
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,dinutuximab_beta
dinutuximab beta; parenteral,ATC 5th,L01FX06,dinutuximab_beta
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,dinutuximab_beta
Other monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FX,dinutuximab_beta
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,diroximel_fumarate
ANTIPSORIATICS,ATC 2nd,D05,diroximel_fumarate
ANTIPSORIATICS FOR SYSTEMIC USE,ATC 3rd,D05B,diroximel_fumarate
DERMATOLOGICALS,ATC 1st,D,diroximel_fumarate
diroximel fumarate; oral,ATC 5th,L04AX09,diroximel_fumarate
"fumaric acid derivatives, combinations; systemic",ATC 5th,D05BX51,diroximel_fumarate
IMMUNOSUPPRESSANTS,ATC 2nd,L04,diroximel_fumarate
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,diroximel_fumarate
Other antipsoriatics for systemic use,ATC 4th,D05BX,diroximel_fumarate
Other immunosuppressants,ATC 4th,L04AX,diroximel_fumarate
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,docetaxel
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,docetaxel
docetaxel; parenteral,ATC 5th,L01CD02,docetaxel
PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,ATC 3rd,L01C,docetaxel
Taxanes,ATC 4th,L01CD,docetaxel
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,dolutegravir
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,dolutegravir
"Antivirals for treatment of HIV infections, combinations",ATC 4th,J05AR,dolutegravir
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,dolutegravir
dolutegravir and rilpivirine; systemic,ATC 5th,J05AR21,dolutegravir
dolutegravir; oral,ATC 5th,J05AJ03,dolutegravir
Integrase inhibitors,ATC 4th,J05AJ,dolutegravir
lamivudine and dolutegravir; oral,ATC 5th,J05AR25,dolutegravir
"lamivudine, abacavir and dolutegravir; systemic",ATC 5th,J05AR13,dolutegravir
"lamivudine, tenofovir disoproxil and dolutegravir; oral",ATC 5th,J05AR27,dolutegravir
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,doravirine
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,doravirine
"Antivirals for treatment of HIV infections, combinations",ATC 4th,J05AR,doravirine
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,doravirine
doravirine; oral,ATC 5th,J05AG06,doravirine
lamivudine and tenofovir disoproxil; oral,ATC 5th,J05AR12,doravirine
"lamivudine, tenofovir disoproxil and doravirine; oral",ATC 5th,J05AR24,doravirine
Non-nucleoside reverse transcriptase inhibitors,ATC 4th,J05AG,doravirine
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,dornase_alfa
COUGH AND COLD PREPARATIONS,ATC 2nd,R05,dornase_alfa
"COUGH SUPPRESSANTS AND EXPECTORANTS, COMBINATIONS",ATC 3rd,R05F,dornase_alfa
cough suppressants and expectorants; systemic,ATC 5th,R05FB02,dornase_alfa
cough suppressants and mucolytics; systemic,ATC 5th,R05FB01,dornase_alfa
"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",ATC 3rd,R05D,dornase_alfa
dornase alfa (desoxyribonuclease); inhalant,ATC 5th,R05CB13,dornase_alfa
Enzymes,ATC 4th,B06AA,dornase_alfa
"EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS",ATC 3rd,R05C,dornase_alfa
Mucolytics,ATC 4th,R05CB,dornase_alfa
mucolytics - combinations,ATC 5th,R05CB10,dornase_alfa
Opium derivatives and expectorants,ATC 4th,R05FA,dornase_alfa
opium derivatives and mucolytics; systemic,ATC 5th,R05FA01,dornase_alfa
Other cough suppressants,ATC 4th,R05DB,dornase_alfa
other cough suppressants - combinations,ATC 5th,R05DB20,dornase_alfa
Other cough suppressants and expectorants,ATC 4th,R05FB,dornase_alfa
OTHER HEMATOLOGICAL AGENTS,ATC 2nd,B06,dornase_alfa
OTHER HEMATOLOGICAL AGENTS,ATC 3rd,B06A,dornase_alfa
RESPIRATORY SYSTEM,ATC 1st,R,dornase_alfa
"streptokinase, combinations; systemic, topical",ATC 5th,B06AA55,dornase_alfa
[U] dostarlimab; parenteral,ATC 5th,L01XC40,dostarlimab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,dostarlimab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,dostarlimab
dostarlimab; parenteral,ATC 5th,L01FF07,dostarlimab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,dostarlimab
PD-1/PD-L1 (Programmed cell death protein 1/death ligand 1) inhibitors,ATC 4th,L01FF,dostarlimab
"Agents for dermatitis, excluding corticosteroids",ATC 4th,D11AH,dupilumab
DERMATOLOGICALS,ATC 1st,D,dupilumab
dupilumab; topical,ATC 5th,D11AH05,dupilumab
OTHER DERMATOLOGICAL PREPARATIONS,ATC 2nd,D11,dupilumab
OTHER DERMATOLOGICAL PREPARATIONS,ATC 3rd,D11A,dupilumab
[U] durvalumab; parenteral,ATC 5th,L01XC28,durvalumab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,durvalumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,durvalumab
durvalumab; parenteral,ATC 5th,L01FF03,durvalumab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,durvalumab
PD-1/PD-L1 (Programmed cell death protein 1/death ligand 1) inhibitors,ATC 4th,L01FF,durvalumab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,duvelisib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,duvelisib
duvelisib; oral,ATC 5th,L01EM04,duvelisib
Phosphatidylinositol-3-kinase (Pi3K) inhibitors,ATC 4th,L01EM,duvelisib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,duvelisib
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,ecallantide
Drugs used in hereditary angioedema,ATC 4th,B06AC,ecallantide
"ecallantide; systemic, topical",ATC 5th,B06AC03,ecallantide
OTHER HEMATOLOGICAL AGENTS,ATC 2nd,B06,ecallantide
OTHER HEMATOLOGICAL AGENTS,ATC 3rd,B06A,ecallantide
[U] eculizumab,ATC 5th,L04AA25,eculizumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,eculizumab
Complement inhibitors,ATC 4th,L04AJ,eculizumab
eculizumab; parenteral,ATC 5th,L04AJ01,eculizumab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,eculizumab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,eculizumab
Selective immunosuppressants,ATC 4th,L04AA,eculizumab
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,efavirenz
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,efavirenz
"Antivirals for treatment of HIV infections, combinations",ATC 4th,J05AR,efavirenz
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,efavirenz
efavirenz; oral,ATC 5th,J05AG03,efavirenz
"emtricitabine, tenofovir disoproxil and efavirenz; systemic",ATC 5th,J05AR06,efavirenz
"lamivudine, tenofovir disoproxil and efavirenz; systemic",ATC 5th,J05AR11,efavirenz
Non-nucleoside reverse transcriptase inhibitors,ATC 4th,J05AG,efavirenz
tenofovir disoproxil and emtricitabine; oral,ATC 5th,J05AR03,efavirenz
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,efgartigimod_alfa
efgartigimod alfa; parenteral,ATC 5th,L04AA58,efgartigimod_alfa
IMMUNOSUPPRESSANTS,ATC 2nd,L04,efgartigimod_alfa
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,efgartigimod_alfa
Selective immunosuppressants,ATC 4th,L04AA,efgartigimod_alfa
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,eladocagene_exuparvovec
eladocagene exuparvovec; parenteral,ATC 5th,A16AB26,eladocagene_exuparvovec
Enzymes,ATC 4th,A16AB,eladocagene_exuparvovec
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,eladocagene_exuparvovec
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,eladocagene_exuparvovec
ANTIINFECTIVES,ATC 3rd,S02A,elbasvir
ANTIINFECTIVES,ATC 3rd,S03A,elbasvir
Antiinfectives,ATC 4th,B05CA,elbasvir
Antiinfectives,ATC 4th,S02AA,elbasvir
Antiinfectives,ATC 4th,S03AA,elbasvir
antiinfectives - combinations; irrigating solution,ATC 5th,B05CA10,elbasvir
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,elbasvir
"antiinfectives, combinations; ophthalmic, otic",ATC 5th,S03AA30,elbasvir
"antiinfectives, combinations; otic",ATC 5th,S02AA30,elbasvir
ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S01C,elbasvir
"Antiinflammatory agents, non-steroids and antiinfectives in combination",ATC 4th,S01CC,elbasvir
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,elbasvir
Antivirals for treatment of HCV infections,ATC 4th,J05AP,elbasvir
betamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA05,elbasvir
"betamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA06,elbasvir
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,elbasvir
BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,ATC 2nd,B05,elbasvir
chloroprednisone and antiinfectives; ophthalmic,ATC 5th,S01CA09,elbasvir
clobetasone and antiinfectives; ophthalmic,ATC 5th,S01CA11,elbasvir
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S02C,elbasvir
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S03C,elbasvir
Corticosteroids and antiinfectives in combination,ATC 4th,S01CA,elbasvir
Corticosteroids and antiinfectives in combination,ATC 4th,S02CA,elbasvir
Corticosteroids and antiinfectives in combination,ATC 4th,S03CA,elbasvir
dexamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA01,elbasvir
"dexamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA01,elbasvir
dexamethasone and antiinfectives; otic,ATC 5th,S02CA06,elbasvir
diclofenac and antiinfectives; ophthalmic,ATC 5th,S01CC01,elbasvir
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,elbasvir
elbasvir and grazoprevir; systemic,ATC 5th,J05AP54,elbasvir
elbasvir; oral,ATC 5th,J05AP10,elbasvir
fludrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA06,elbasvir
"fludrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA05,elbasvir
fludrocortisone and antiinfectives; otic,ATC 5th,S02CA07,elbasvir
flumetasone and antiinfectives; otic,ATC 5th,S02CA02,elbasvir
fluocinolone acetonide and antiinfectives; ophthalmic,ATC 5th,S01CA10,elbasvir
fluocinolone acetonide and antiinfectives; otic,ATC 5th,S02CA05,elbasvir
fluocortolone and antiinfectives; ophthalmic,ATC 5th,S01CA04,elbasvir
fluorometholone and antiinfectives; ophthalmic,ATC 5th,S01CA07,elbasvir
hydrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA03,elbasvir
"hydrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA04,elbasvir
hydrocortisone and antiinfectives; otic,ATC 5th,S02CA03,elbasvir
indometacin and antiinfectives; ophthalmic,ATC 5th,S01CC02,elbasvir
IRRIGATING SOLUTIONS,ATC 3rd,B05C,elbasvir
loteprednol and antiinfectives; ophthalmic,ATC 5th,S01CA12,elbasvir
methylprednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA08,elbasvir
"methylprednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA07,elbasvir
OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ATC 2nd,S03,elbasvir
OTOLOGICALS,ATC 2nd,S02,elbasvir
prednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA02,elbasvir
"prednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA02,elbasvir
prednisolone and antiinfectives; otic,ATC 5th,S02CA01,elbasvir
SENSORY ORGANS,ATC 1st,S,elbasvir
triamcinolone and antiinfectives; otic,ATC 5th,S02CA04,elbasvir
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,eliglustat
eliglustat; oral,ATC 5th,A16AX10,eliglustat
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,eliglustat
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,eliglustat
Various alimentary tract and metabolism products,ATC 4th,A16AX,eliglustat
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,elosulfase_alfa
elosulfase alfa; parenteral,ATC 5th,A16AB12,elosulfase_alfa
Enzymes,ATC 4th,A16AB,elosulfase_alfa
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,elosulfase_alfa
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,elosulfase_alfa
[U] elotuzumab,ATC 5th,L01XC23,elotuzumab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,elotuzumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,elotuzumab
elotuzumab; parenteral,ATC 5th,L01FX08,elotuzumab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,elotuzumab
Other monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FX,elotuzumab
ANTIHEMORRHAGICS,ATC 2nd,B02,eltrombopag
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,eltrombopag
eltrombopag; oral,ATC 5th,B02BX05,eltrombopag
Other systemic hemostatics,ATC 4th,B02BX,eltrombopag
VITAMIN K AND OTHER HEMOSTATICS,ATC 3rd,B02B,eltrombopag
ALL OTHER THERAPEUTIC PRODUCTS,ATC 2nd,V03,elvitegravir
ALL OTHER THERAPEUTIC PRODUCTS,ATC 3rd,V03A,elvitegravir
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,elvitegravir
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,elvitegravir
"Antivirals for treatment of HIV infections, combinations",ATC 4th,J05AR,elvitegravir
cobicistat; oral,ATC 5th,V03AX03,elvitegravir
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,elvitegravir
elvitegravir; oral,ATC 5th,J05AJ02,elvitegravir
"emtricitabine, tenofovir alafenamide, darunavir and cobicistat; oral",ATC 5th,J05AR22,elvitegravir
"emtricitabine, tenofovir alafenamide, elvitegravir and cobicistat; oral",ATC 5th,J05AR18,elvitegravir
"emtricitabine, tenofovir disoproxil, elvitegravir and cobicistat; oral",ATC 5th,J05AR09,elvitegravir
emtricitabine; oral,ATC 5th,J05AF09,elvitegravir
Integrase inhibitors,ATC 4th,J05AJ,elvitegravir
Nucleoside and nucleotide reverse transcriptase inhibitors,ATC 4th,J05AF,elvitegravir
Other therapeutic products,ATC 4th,V03AX,elvitegravir
tenofovir disoproxil and emtricitabine; oral,ATC 5th,J05AR03,elvitegravir
tenofovir disoproxil; oral,ATC 5th,J05AF07,elvitegravir
VARIOUS,ATC 1st,V,elvitegravir
ANTIHEMORRHAGICS,ATC 2nd,B02,emicizumab
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,emicizumab
emicizumab; parenteral,ATC 5th,B02BX06,emicizumab
Other systemic hemostatics,ATC 4th,B02BX,emicizumab
VITAMIN K AND OTHER HEMOSTATICS,ATC 3rd,B02B,emicizumab
ALL OTHER THERAPEUTIC PRODUCTS,ATC 2nd,V03,emtricitabine
ALL OTHER THERAPEUTIC PRODUCTS,ATC 3rd,V03A,emtricitabine
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,emtricitabine
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,emtricitabine
"Antivirals for treatment of HIV infections, combinations",ATC 4th,J05AR,emtricitabine
cobicistat; oral,ATC 5th,V03AX03,emtricitabine
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,emtricitabine
elvitegravir; oral,ATC 5th,J05AJ02,emtricitabine
emtricitabine and tenofovir alafenamide; oral,ATC 5th,J05AR17,emtricitabine
"emtricitabine, tenofovir alafenamide and bictegravir; systemic",ATC 5th,J05AR20,emtricitabine
"emtricitabine, tenofovir alafenamide and rilpivirine; systemic",ATC 5th,J05AR19,emtricitabine
"emtricitabine, tenofovir alafenamide, darunavir and cobicistat; oral",ATC 5th,J05AR22,emtricitabine
"emtricitabine, tenofovir alafenamide, elvitegravir and cobicistat; oral",ATC 5th,J05AR18,emtricitabine
"emtricitabine, tenofovir disoproxil and efavirenz; systemic",ATC 5th,J05AR06,emtricitabine
"emtricitabine, tenofovir disoproxil and rilpivirine; systemic",ATC 5th,J05AR08,emtricitabine
"emtricitabine, tenofovir disoproxil, elvitegravir and cobicistat; oral",ATC 5th,J05AR09,emtricitabine
emtricitabine; oral,ATC 5th,J05AF09,emtricitabine
Integrase inhibitors,ATC 4th,J05AJ,emtricitabine
Nucleoside and nucleotide reverse transcriptase inhibitors,ATC 4th,J05AF,emtricitabine
Other therapeutic products,ATC 4th,V03AX,emtricitabine
tenofovir disoproxil and emtricitabine; oral,ATC 5th,J05AR03,emtricitabine
tenofovir disoproxil; oral,ATC 5th,J05AF07,emtricitabine
VARIOUS,ATC 1st,V,emtricitabine
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,encorafenib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,encorafenib
B-Raf serine-threonine kinase (BRAF) inhibitors,ATC 4th,L01EC,encorafenib
encorafenib; oral,ATC 5th,L01EC03,encorafenib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,encorafenib
[U] enfortumab vedotin; parenteral,ATC 5th,L01XC36,enfortumab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,enfortumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,enfortumab
enfortumab vedotin; parenteral,ATC 5th,L01FX13,enfortumab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,enfortumab
Other monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FX,enfortumab
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,enfuvirtide
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,enfuvirtide
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,enfuvirtide
enfuvirtide; parenteral,ATC 5th,J05AX07,enfuvirtide
Other antivirals,ATC 4th,J05AX,enfuvirtide
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,entrectinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,entrectinib
entrectinib; oral,ATC 5th,L01EX14,entrectinib
Other protein kinase inhibitors,ATC 4th,L01EX,entrectinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,entrectinib
Anti-androgens,ATC 4th,L02BB,enzalutamide
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,enzalutamide
ENDOCRINE THERAPY,ATC 2nd,L02,enzalutamide
enzalutamide; oral,ATC 5th,L02BB04,enzalutamide
HORMONE ANTAGONISTS AND RELATED AGENTS,ATC 3rd,L02B,enzalutamide
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,epcoritamab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,epcoritamab
epcoritamab; parenteral,ATC 5th,L01FX27,epcoritamab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,epcoritamab
Other monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FX,epcoritamab
eplontersen; parenteral,ATC 5th,N07XX21,eplontersen
NERVOUS SYSTEM,ATC 1st,N,eplontersen
OTHER NERVOUS SYSTEM DRUGS,ATC 2nd,N07,eplontersen
OTHER NERVOUS SYSTEM DRUGS,ATC 3rd,N07X,eplontersen
Other nervous system drugs,ATC 4th,N07XX,eplontersen
ANTIANEMIC PREPARATIONS,ATC 2nd,B03,epoetin_alfa
ANTIINFECTIVES,ATC 3rd,S02A,epoetin_alfa
ANTIINFECTIVES,ATC 3rd,S03A,epoetin_alfa
Antiinfectives,ATC 4th,B05CA,epoetin_alfa
Antiinfectives,ATC 4th,S02AA,epoetin_alfa
Antiinfectives,ATC 4th,S03AA,epoetin_alfa
antiinfectives - combinations; irrigating solution,ATC 5th,B05CA10,epoetin_alfa
"antiinfectives, combinations; ophthalmic, otic",ATC 5th,S03AA30,epoetin_alfa
"antiinfectives, combinations; otic",ATC 5th,S02AA30,epoetin_alfa
ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S01C,epoetin_alfa
"Antiinflammatory agents, non-steroids and antiinfectives in combination",ATC 4th,S01CC,epoetin_alfa
betamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA05,epoetin_alfa
"betamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA06,epoetin_alfa
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,epoetin_alfa
BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,ATC 2nd,B05,epoetin_alfa
chloroprednisone and antiinfectives; ophthalmic,ATC 5th,S01CA09,epoetin_alfa
clobetasone and antiinfectives; ophthalmic,ATC 5th,S01CA11,epoetin_alfa
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S02C,epoetin_alfa
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S03C,epoetin_alfa
Corticosteroids and antiinfectives in combination,ATC 4th,S01CA,epoetin_alfa
Corticosteroids and antiinfectives in combination,ATC 4th,S02CA,epoetin_alfa
Corticosteroids and antiinfectives in combination,ATC 4th,S03CA,epoetin_alfa
dexamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA01,epoetin_alfa
