atc_name,concept_class_id,concept_code,name
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,1919503_durvalumab
PD-1/PD-L1 (Programmed cell death protein 1/death ligand 1) inhibitors,ATC 4th,L01FF,1919503_durvalumab
[U] durvalumab; parenteral,ATC 5th,L01XC28,1919503_durvalumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1919503_durvalumab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,1919503_durvalumab
abaloparatide; parenteral,ATC 5th,H05AA04,1921069_abaloparatide
"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",ATC 1st,H,1921069_abaloparatide
CALCIUM HOMEOSTASIS,ATC 2nd,H05,1921069_abaloparatide
PARATHYROID HORMONES AND ANALOGUES,ATC 3rd,H05A,1921069_abaloparatide
Parathyroid hormones and analogues,ATC 4th,H05AA,1921069_abaloparatide
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,1921217_brigatinib
Anaplastic lymphoma kinase (ALK) inhibitors,ATC 4th,L01ED,1921217_brigatinib
brigatinib; oral,ATC 5th,L01ED04,1921217_brigatinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1921217_brigatinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,1921217_brigatinib
cerliponase alfa; systemic,ATC 5th,A16AB17,1922437_cerliponase
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,1922437_cerliponase
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,1922437_cerliponase
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,1922437_cerliponase
Enzymes,ATC 4th,A16AB,1922437_cerliponase
sarilumab; systemic,ATC 5th,L04AC14,1923319_sarilumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1923319_sarilumab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,1923319_sarilumab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,1923319_sarilumab
Interleukin inhibitors,ATC 4th,L04AC,1923319_sarilumab
guselkumab; systemic,ATC 5th,L04AC16,1928588_guselkumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1928588_guselkumab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,1928588_guselkumab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,1928588_guselkumab
Interleukin inhibitors,ATC 4th,L04AC,1928588_guselkumab
glecaprevir and pibrentasvir; oral,ATC 5th,J05AP57,1940635_glecaprevir
Antivirals for treatment of HCV infections,ATC 4th,J05AP,1940635_glecaprevir
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,1940635_glecaprevir
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,1940635_glecaprevir
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,1940635_glecaprevir
glecaprevir and pibrentasvir; oral,ATC 5th,J05AP57,1940636_pibrentasvir
loteprednol and antiinfectives; ophthalmic,ATC 5th,S01CA12,1940636_pibrentasvir
"methylprednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA07,1940636_pibrentasvir
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,1940636_pibrentasvir
BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,ATC 2nd,B05,1940636_pibrentasvir
IRRIGATING SOLUTIONS,ATC 3rd,B05C,1940636_pibrentasvir
Antiinfectives,ATC 4th,B05CA,1940636_pibrentasvir
antiinfectives - combinations; irrigating solution,ATC 5th,B05CA10,1940636_pibrentasvir
SENSORY ORGANS,ATC 1st,S,1940636_pibrentasvir
ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S01C,1940636_pibrentasvir
Corticosteroids and antiinfectives in combination,ATC 4th,S01CA,1940636_pibrentasvir
dexamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA01,1940636_pibrentasvir
prednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA02,1940636_pibrentasvir
hydrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA03,1940636_pibrentasvir
fluocortolone and antiinfectives; ophthalmic,ATC 5th,S01CA04,1940636_pibrentasvir
betamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA05,1940636_pibrentasvir
fludrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA06,1940636_pibrentasvir
fluorometholone and antiinfectives; ophthalmic,ATC 5th,S01CA07,1940636_pibrentasvir
methylprednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA08,1940636_pibrentasvir
chloroprednisone and antiinfectives; ophthalmic,ATC 5th,S01CA09,1940636_pibrentasvir
fluocinolone acetonide and antiinfectives; ophthalmic,ATC 5th,S01CA10,1940636_pibrentasvir
clobetasone and antiinfectives; ophthalmic,ATC 5th,S01CA11,1940636_pibrentasvir
"Antiinflammatory agents, non-steroids and antiinfectives in combination",ATC 4th,S01CC,1940636_pibrentasvir
diclofenac and antiinfectives; ophthalmic,ATC 5th,S01CC01,1940636_pibrentasvir
OTOLOGICALS,ATC 2nd,S02,1940636_pibrentasvir
ANTIINFECTIVES,ATC 3rd,S02A,1940636_pibrentasvir
Antiinfectives,ATC 4th,S02AA,1940636_pibrentasvir
"antiinfectives, combinations; otic",ATC 5th,S02AA30,1940636_pibrentasvir
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S02C,1940636_pibrentasvir
Corticosteroids and antiinfectives in combination,ATC 4th,S02CA,1940636_pibrentasvir
prednisolone and antiinfectives; otic,ATC 5th,S02CA01,1940636_pibrentasvir
flumetasone and antiinfectives; otic,ATC 5th,S02CA02,1940636_pibrentasvir
hydrocortisone and antiinfectives; otic,ATC 5th,S02CA03,1940636_pibrentasvir
triamcinolone and antiinfectives; otic,ATC 5th,S02CA04,1940636_pibrentasvir
fluocinolone acetonide and antiinfectives; otic,ATC 5th,S02CA05,1940636_pibrentasvir
dexamethasone and antiinfectives; otic,ATC 5th,S02CA06,1940636_pibrentasvir
fludrocortisone and antiinfectives; otic,ATC 5th,S02CA07,1940636_pibrentasvir
OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ATC 2nd,S03,1940636_pibrentasvir
ANTIINFECTIVES,ATC 3rd,S03A,1940636_pibrentasvir
Antiinfectives,ATC 4th,S03AA,1940636_pibrentasvir
"antiinfectives, combinations; ophthalmic, otic",ATC 5th,S03AA30,1940636_pibrentasvir
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S03C,1940636_pibrentasvir
Corticosteroids and antiinfectives in combination,ATC 4th,S03CA,1940636_pibrentasvir
"dexamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA01,1940636_pibrentasvir
"prednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA02,1940636_pibrentasvir
"hydrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA04,1940636_pibrentasvir
"fludrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA05,1940636_pibrentasvir
"betamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA06,1940636_pibrentasvir
indometacin and antiinfectives; ophthalmic,ATC 5th,S01CC02,1940636_pibrentasvir
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,1940643_neratinib
neratinib; oral,ATC 5th,L01EH02,1940643_neratinib
Human epidermal growth factor receptor 2 (HER2) tyrosine kinase inhibitors,ATC 4th,L01EH,1940643_neratinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1940643_neratinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,1940643_neratinib
Antiviral monoclonal antibodies,ATC 4th,J06BD,194279_palivizumab
palivizumab; parenteral,ATC 5th,J06BD01,194279_palivizumab
IMMUNE SERA AND IMMUNOGLOBULINS,ATC 2nd,J06,194279_palivizumab
IMMUNOGLOBULINS,ATC 3rd,J06B,194279_palivizumab
Specific immunoglobulins,ATC 4th,J06BB,194279_palivizumab
[U] palivizumab,ATC 5th,J06BB16,194279_palivizumab
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,194279_palivizumab
CD22 (Clusters of Differentiation 22) inhibitors,ATC 4th,L01FB,1942950_inotuzumab_ozogamicin
inotuzumab ozogamicin; parenteral,ATC 5th,L01FB01,1942950_inotuzumab_ozogamicin
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,1942950_inotuzumab_ozogamicin
[U] inotuzumab ozogamicin,ATC 5th,L01XC26,1942950_inotuzumab_ozogamicin
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1942950_inotuzumab_ozogamicin
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,1942950_inotuzumab_ozogamicin
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,1946825_abemaciclib
abemaciclib; oral,ATC 5th,L01EF03,1946825_abemaciclib
Cyclin-dependent kinase (CDK) inhibitors,ATC 4th,L01EF,1946825_abemaciclib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1946825_abemaciclib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,1946825_abemaciclib
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,195085_efavirenz
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,195085_efavirenz
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,195085_efavirenz
Non-nucleoside reverse transcriptase inhibitors,ATC 4th,J05AG,195085_efavirenz
efavirenz; oral,ATC 5th,J05AG03,195085_efavirenz
"Antivirals for treatment of HIV infections, combinations",ATC 4th,J05AR,195085_efavirenz
"emtricitabine, tenofovir disoproxil and efavirenz; systemic",ATC 5th,J05AR06,195085_efavirenz
"lamivudine, tenofovir disoproxil and efavirenz; systemic",ATC 5th,J05AR11,195085_efavirenz
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,195088_lopinavir
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,195088_lopinavir
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,195088_lopinavir
"Antivirals for treatment of HIV infections, combinations",ATC 4th,J05AR,195088_lopinavir
lopinavir and ritonavir; oral,ATC 5th,J05AR10,195088_lopinavir
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,196102_basiliximab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,196102_basiliximab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,196102_basiliximab
Interleukin inhibitors,ATC 4th,L04AC,196102_basiliximab
basiliximab; parenteral,ATC 5th,L04AC02,196102_basiliximab
[U] tisagenlecleucel; parenteral,ATC 5th,L01XX71,1986438_tisagenlecleucel
Antineoplastic cell and gene therapy,ATC 4th,L01XL,1986438_tisagenlecleucel
tisagenlecleucel; parenteral,ATC 5th,L01XL04,1986438_tisagenlecleucel
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1986438_tisagenlecleucel
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,1986438_tisagenlecleucel
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,1986438_tisagenlecleucel
Other antineoplastic agents,ATC 4th,L01XX,1986438_tisagenlecleucel
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,1986808_acalabrutinib
Bruton's tyrosine kinase (BTK) inhibitors,ATC 4th,L01EL,1986808_acalabrutinib
acalabrutinib; oral,ATC 5th,L01EL02,1986808_acalabrutinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1986808_acalabrutinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,1986808_acalabrutinib
[U] axicabtagene ciloleucel; parenteral,ATC 5th,L01XX70,1987398_axicabtagene_ciloleucel
Antineoplastic cell and gene therapy,ATC 4th,L01XL,1987398_axicabtagene_ciloleucel
axicabtagene ciloleucel; parenteral,ATC 5th,L01XL03,1987398_axicabtagene_ciloleucel
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1987398_axicabtagene_ciloleucel
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,1987398_axicabtagene_ciloleucel
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,1987398_axicabtagene_ciloleucel
Other antineoplastic agents,ATC 4th,L01XX,1987398_axicabtagene_ciloleucel
letermovir; oral,ATC 5th,J05AX18,1988648_letermovir
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,1988648_letermovir
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,1988648_letermovir
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,1988648_letermovir
Other antivirals,ATC 4th,J05AX,1988648_letermovir
benralizumab; systemic,ATC 5th,R03DX10,1989100_benralizumab
DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,ATC 2nd,R03,1989100_benralizumab
"Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",ATC 4th,R03AK,1989100_benralizumab
epinephrine and other drugs for obstructive airway diseases,ATC 5th,R03AK01,1989100_benralizumab
isoprenaline and other drugs for obstructive airway diseases; inhalant,ATC 5th,R03AK02,1989100_benralizumab
OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,ATC 3rd,R03D,1989100_benralizumab
Other systemic drugs for obstructive airway diseases,ATC 4th,R03DX,1989100_benralizumab
RESPIRATORY SYSTEM,ATC 1st,R,1989100_benralizumab
emicizumab; parenteral,ATC 5th,B02BX06,1989794_emicizumab
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,1989794_emicizumab
ANTIHEMORRHAGICS,ATC 2nd,B02,1989794_emicizumab
VITAMIN K AND OTHER HEMOSTATICS,ATC 3rd,B02B,1989794_emicizumab
Other systemic hemostatics,ATC 4th,B02BX,1989794_emicizumab
vestronidase alfa; parenteral,ATC 5th,A16AB18,1989819_vestronidase_alfa
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,1989819_vestronidase_alfa
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,1989819_vestronidase_alfa
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,1989819_vestronidase_alfa
Enzymes,ATC 4th,A16AB,1989819_vestronidase_alfa
voretigene neparvovec; parenteral,ATC 5th,S01XA27,1995537_voretigene_neparvovec
SENSORY ORGANS,ATC 1st,S,1995537_voretigene_neparvovec
OPHTHALMOLOGICALS,ATC 2nd,S01,1995537_voretigene_neparvovec
OTHER OPHTHALMOLOGICALS,ATC 3rd,S01X,1995537_voretigene_neparvovec
Other ophthalmologicals,ATC 4th,S01XA,1995537_voretigene_neparvovec
"ivacaftor, tezacaftor and elexacaftor; oral",ATC 5th,R07AX32,1999382_tezacaftor
ivacaftor and tezacaftor; oral,ATC 5th,R07AX31,1999382_tezacaftor
VARIOUS,ATC 1st,V,1999420_macimorelin
DIAGNOSTIC AGENTS,ATC 2nd,V04,1999420_macimorelin
OTHER DIAGNOSTIC AGENTS,ATC 3rd,V04C,1999420_macimorelin
Tests for pituitary function,ATC 4th,V04CD,1999420_macimorelin
macimorelin,ATC 5th,V04CD06,1999420_macimorelin
apalutamide; oral,ATC 5th,L02BB05,1999574_apalutamide
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,1999574_apalutamide
ENDOCRINE THERAPY,ATC 2nd,L02,1999574_apalutamide
HORMONE ANTAGONISTS AND RELATED AGENTS,ATC 3rd,L02B,1999574_apalutamide
Anti-androgens,ATC 4th,L02BB,1999574_apalutamide
"emtricitabine, tenofovir alafenamide and bictegravir; systemic",ATC 5th,J05AR20,1999660_bictegravir
"Antivirals for treatment of HIV infections, combinations",ATC 4th,J05AR,1999660_bictegravir
VARIOUS,ATC 1st,V,203223_digoxin_antibodies_fab_fragments
ALL OTHER THERAPEUTIC PRODUCTS,ATC 2nd,V03,203223_digoxin_antibodies_fab_fragments
ALL OTHER THERAPEUTIC PRODUCTS,ATC 3rd,V03A,203223_digoxin_antibodies_fab_fragments
Antidotes,ATC 4th,V03AB,203223_digoxin_antibodies_fab_fragments
digitalis antitoxin; parenteral,ATC 5th,V03AB24,203223_digoxin_antibodies_fab_fragments
ibalizumab; parenteral,ATC 5th,J05AX23,2043283_ibalizumab
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,2043283_ibalizumab
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,2043283_ibalizumab
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,2043283_ibalizumab
Other antivirals,ATC 4th,J05AX,2043283_ibalizumab
burosumab; parenteral,ATC 5th,M05BX05,2043855_burosumab
MUSCULO-SKELETAL SYSTEM,ATC 1st,M,2043855_burosumab
DRUGS FOR TREATMENT OF BONE DISEASES,ATC 2nd,M05,2043855_burosumab
DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,ATC 3rd,M05B,2043855_burosumab
Other drugs affecting bone structure and mineralization,ATC 4th,M05BX,2043855_burosumab
fostamatinib; systemic,ATC 5th,B02BX09,2044896_fostamatinib
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,2044896_fostamatinib
ANTIHEMORRHAGICS,ATC 2nd,B02,2044896_fostamatinib
VITAMIN K AND OTHER HEMOSTATICS,ATC 3rd,B02B,2044896_fostamatinib
Other systemic hemostatics,ATC 4th,B02BX,2044896_fostamatinib
andexanet alfa; parenteral,ATC 5th,V03AB38,2045114_andexanet_alfa
VARIOUS,ATC 1st,V,2045114_andexanet_alfa
ALL OTHER THERAPEUTIC PRODUCTS,ATC 2nd,V03,2045114_andexanet_alfa
ALL OTHER THERAPEUTIC PRODUCTS,ATC 3rd,V03A,2045114_andexanet_alfa
Antidotes,ATC 4th,V03AB,2045114_andexanet_alfa
cannabidiol; oral,ATC 5th,N03AX24,2045371_cannabidiol
codeine and other non-opioid analgesics; systemic,ATC 5th,N02AJ09,2045371_cannabidiol
dihydrocodeine and other non-opioid analgesics; systemic,ATC 5th,N02AJ03,2045371_cannabidiol
Opioids in combination with non-opioid analgesics,ATC 4th,N02AJ,2045371_cannabidiol
tramadol and other non-opioid analgesics; systemic,ATC 5th,N02AJ15,2045371_cannabidiol
SENSORY ORGANS,ATC 1st,S,2045371_cannabidiol
NERVOUS SYSTEM,ATC 1st,N,2045371_cannabidiol
ANALGESICS,ATC 2nd,N02,2045371_cannabidiol
OTHER ANALGESICS AND ANTIPYRETICS,ATC 3rd,N02B,2045371_cannabidiol
Other analgesics and antipyretics,ATC 4th,N02BG,2045371_cannabidiol
cannabinoids; oral,ATC 5th,N02BG10,2045371_cannabidiol
ANTIEPILEPTICS,ATC 2nd,N03,2045371_cannabidiol
ANTIEPILEPTICS,ATC 3rd,N03A,2045371_cannabidiol
Other antiepileptics,ATC 4th,N03AX,2045371_cannabidiol
OTOLOGICALS,ATC 2nd,S02,2045371_cannabidiol
OTHER OTOLOGICALS,ATC 3rd,S02D,2045371_cannabidiol
Analgesics and anesthetics,ATC 4th,S02DA,2045371_cannabidiol
analgesics and anesthetics - combinations; otic,ATC 5th,S02DA30,2045371_cannabidiol
Calcitonin gene-related peptide (CGRP) antagonists,ATC 4th,N02CD,2045613_erenumab
erenumab; parenteral,ATC 5th,N02CD01,2045613_erenumab
ANTISPASMODICS IN COMBINATION WITH ANALGESICS,ATC 3rd,A03D,2045613_erenumab
Synthetic anticholinergic agents in combination with analgesics,ATC 4th,A03DA,2045613_erenumab
tropenzilone and analgesics,ATC 5th,A03DA01,2045613_erenumab
pitofenone and analgesics; systemic,ATC 5th,A03DA02,2045613_erenumab
bevonium and analgesics,ATC 5th,A03DA03,2045613_erenumab
ciclonium and analgesics; systemic,ATC 5th,A03DA04,2045613_erenumab
camylofin and analgesics; systemic,ATC 5th,A03DA05,2045613_erenumab
trospium and analgesics; systemic,ATC 5th,A03DA06,2045613_erenumab
tiemonium iodide and analgesics; oral,ATC 5th,A03DA07,2045613_erenumab
Belladonna and derivatives in combination with analgesics,ATC 4th,A03DB,2045613_erenumab
butylscopolamine and analgesics; systemic,ATC 5th,A03DB04,2045613_erenumab
SENSORY ORGANS,ATC 1st,S,2045613_erenumab
NERVOUS SYSTEM,ATC 1st,N,2045613_erenumab
ANALGESICS,ATC 2nd,N02,2045613_erenumab
ANTIMIGRAINE PREPARATIONS,ATC 3rd,N02C,2045613_erenumab
OTOLOGICALS,ATC 2nd,S02,2045613_erenumab
OTHER OTOLOGICALS,ATC 3rd,S02D,2045613_erenumab
Analgesics and anesthetics,ATC 4th,S02DA,2045613_erenumab
analgesics and anesthetics - combinations; otic,ATC 5th,S02DA30,2045613_erenumab
avatrombopag; systemic,ATC 5th,B02BX08,2045726_avatrombopag
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,2045726_avatrombopag
ANTIHEMORRHAGICS,ATC 2nd,B02,2045726_avatrombopag
VITAMIN K AND OTHER HEMOSTATICS,ATC 3rd,B02B,2045726_avatrombopag
Other systemic hemostatics,ATC 4th,B02BX,2045726_avatrombopag
pegvaliase; parenteral,ATC 5th,A16AB19,2046360_pegvaliase
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,2046360_pegvaliase
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,2046360_pegvaliase
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,2046360_pegvaliase
Enzymes,ATC 4th,A16AB,2046360_pegvaliase
baricitinib; oral,ATC 5th,L04AF02,2047232_baricitinib
Janus-associated kinase (JAK) inhibitors,ATC 4th,L04AF,2047232_baricitinib
[U] baricitinib,ATC 5th,L04AA37,2047232_baricitinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2047232_baricitinib
IMMUNOSUPPRESSANTS,ATC 2nd,L04,2047232_baricitinib
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,2047232_baricitinib
Selective immunosuppressants,ATC 4th,L04AA,2047232_baricitinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,2049106_encorafenib
B-Raf serine-threonine kinase (BRAF) inhibitors,ATC 4th,L01EC,2049106_encorafenib
encorafenib; oral,ATC 5th,L01EC03,2049106_encorafenib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2049106_encorafenib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2049106_encorafenib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,2049122_binimetinib
Mitogen-activated protein kinase (MEK) inhibitors,ATC 4th,L01EE,2049122_binimetinib
binimetinib; oral,ATC 5th,L01EE03,2049122_binimetinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2049122_binimetinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2049122_binimetinib
[U] ivosidenib; oral,ATC 5th,L01XX62,2049873_ivosidenib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2049873_ivosidenib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2049873_ivosidenib
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,2049873_ivosidenib
Other antineoplastic agents,ATC 4th,L01XX,2049873_ivosidenib
tildrakizumab; parenteral,ATC 5th,L04AC17,2053436_tildrakizumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2053436_tildrakizumab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,2053436_tildrakizumab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,2053436_tildrakizumab
Interleukin inhibitors,ATC 4th,L04AC,2053436_tildrakizumab
patisiran; parenteral,ATC 5th,N07XX12,2053490_patisiran
NERVOUS SYSTEM,ATC 1st,N,2053490_patisiran
OTHER NERVOUS SYSTEM DRUGS,ATC 2nd,N07,2053490_patisiran
OTHER NERVOUS SYSTEM DRUGS,ATC 3rd,N07X,2053490_patisiran
Other nervous system drugs,ATC 4th,N07XX,2053490_patisiran
mogamulizumab; parenteral,ATC 5th,L01FX09,2054068_mogamulizumab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,2054068_mogamulizumab
Other monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FX,2054068_mogamulizumab
[U] mogamulizumab,ATC 5th,L01XC25,2054068_mogamulizumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2054068_mogamulizumab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2054068_mogamulizumab
migalastat; oral,ATC 5th,A16AX14,2054252_migalastat
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,2054252_migalastat
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,2054252_migalastat
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,2054252_migalastat
Various alimentary tract and metabolism products,ATC 4th,A16AX,2054252_migalastat
lusutrombopag; systemic,ATC 5th,B02BX07,2054984_lusutrombopag
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,2054984_lusutrombopag
ANTIHEMORRHAGICS,ATC 2nd,B02,2054984_lusutrombopag
VITAMIN K AND OTHER HEMOSTATICS,ATC 3rd,B02B,2054984_lusutrombopag
Other systemic hemostatics,ATC 4th,B02BX,2054984_lusutrombopag
lanadelumab; parenteral,ATC 5th,B06AC05,2055641_lanadelumab
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,2055641_lanadelumab
OTHER HEMATOLOGICAL AGENTS,ATC 2nd,B06,2055641_lanadelumab
OTHER HEMATOLOGICAL AGENTS,ATC 3rd,B06A,2055641_lanadelumab
Drugs used in hereditary angioedema,ATC 4th,B06AC,2055641_lanadelumab
"lamivudine, tenofovir disoproxil and doravirine; oral",ATC 5th,J05AR24,2055755_doravirine
doravirine; oral,ATC 5th,J05AG06,2055755_doravirine
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,2055755_doravirine
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,2055755_doravirine
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,2055755_doravirine
Non-nucleoside reverse transcriptase inhibitors,ATC 4th,J05AG,2055755_doravirine
"Antivirals for treatment of HIV infections, combinations",ATC 4th,J05AR,2055755_doravirine
Calcitonin gene-related peptide (CGRP) antagonists,ATC 4th,N02CD,2056691_fremanezumab
fremanezumab; systemic,ATC 5th,N02CD03,2056691_fremanezumab
SENSORY ORGANS,ATC 1st,S,2056691_fremanezumab
NERVOUS SYSTEM,ATC 1st,N,2056691_fremanezumab
ANALGESICS,ATC 2nd,N02,2056691_fremanezumab
ANTIMIGRAINE PREPARATIONS,ATC 3rd,N02C,2056691_fremanezumab
OTOLOGICALS,ATC 2nd,S02,2056691_fremanezumab
OTHER OTOLOGICALS,ATC 3rd,S02D,2056691_fremanezumab
Analgesics and anesthetics,ATC 4th,S02DA,2056691_fremanezumab
analgesics and anesthetics - combinations; otic,ATC 5th,S02DA30,2056691_fremanezumab
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,2058509_duvelisib
Phosphatidylinositol-3-kinase (Pi3K) inhibitors,ATC 4th,L01EM,2058509_duvelisib
duvelisib; oral,ATC 5th,L01EM04,2058509_duvelisib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2058509_duvelisib
